system,node_name,release,version,machine,processor,physical_cores,total_cores,total_memory,available_memory,start_time,nb_input_graphs,duration_embedding,nb_node_features,subpipeline_name,index,pipeline_name,input_mem2graph_dataset_dir_path,node_embedding,node2vec_dimensions,node2vec_walk_length,node2vec_num_walks,node2vec_p,node2vec_q,node2vec_window,node2vec_batch_words,node2vec_workers,first_gcn_training_epochs,imbalance_ratio,precision_class_0,recall_class_0,f1_score_class_0,support_class_0,precision_class_1,recall_class_1,f1_score_class_1,support_class_1,true_positives,true_negatives,false_positives,false_negatives,AUC,duration_train_test
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,390884061184,2023_10_27_17_02_03_798628,16,1468.548995 total sec (00h 24m 28s),128,advanced-gcn-pipeline,47,gcn-pipeline,/root/phdtrack/mem2graph/data/4_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_only-max-entropy_-s_activate,node2vec,128,16,50,0.5,1.5,10,8,16,20,222.66666666666666,0.9955290611028316,1.0,0.9977595220313666,6680.0,0.0,0.0,0.0,30.0,0,6680,0,30,0.5,2.832335 total sec (00h 00m 02s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,390884577280,2023_10_27_17_02_03_792694,16,1476.463853 total sec (00h 24m 36s),128,advanced-gcn-pipeline,43,gcn-pipeline,/root/phdtrack/mem2graph/data/4_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_only-max-entropy_-s_activate,node2vec,128,16,50,0.5,1.0,10,8,16,20,222.66666666666666,0.9955290611028316,1.0,0.9977595220313666,6680.0,0.0,0.0,0.0,30.0,0,6680,0,30,0.5,3.569418 total sec (00h 00m 03s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,366465572864,2023_10_27_17_27_25_497574,16,1464.171701 total sec (00h 24m 24s),128,advanced-gcn-pipeline,51,gcn-pipeline,/root/phdtrack/mem2graph/data/4_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_only-max-entropy_-s_activate,node2vec,128,16,50,1.0,0.5,10,8,16,20,222.66666666666666,0.9995410036719706,0.9779940119760479,0.9886501210653753,6680.0,0.15517241379310345,0.9,0.2647058823529411,30.0,27,6533,147,3,0.9389970059880239,3.93231 total sec (00h 00m 03s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,367392444416,2023_10_27_17_52_34_628449,16,1455.463289 total sec (00h 24m 15s),128,advanced-gcn-pipeline,59,gcn-pipeline,/root/phdtrack/mem2graph/data/4_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_only-max-entropy_-s_activate,node2vec,128,16,50,1.0,1.5,10,8,16,20,222.66666666666666,0.9955290611028316,1.0,0.9977595220313666,6680.0,0.0,0.0,0.0,30.0,0,6680,0,30,0.5,5.362245 total sec (00h 00m 05s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,367392444416,2023_10_27_17_52_34_628135,16,1457.392929 total sec (00h 24m 17s),128,advanced-gcn-pipeline,55,gcn-pipeline,/root/phdtrack/mem2graph/data/4_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_only-max-entropy_-s_activate,node2vec,128,16,50,1.0,1.0,10,8,16,20,222.66666666666666,0.9955290611028316,1.0,0.9977595220313666,6680.0,0.0,0.0,0.0,30.0,0,6680,0,30,0.5,9.200021 total sec (00h 00m 09s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,389984538624,2023_10_27_18_17_36_236220,16,1452.177284 total sec (00h 24m 12s),128,advanced-gcn-pipeline,63,gcn-pipeline,/root/phdtrack/mem2graph/data/4_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_only-max-entropy_-s_activate,node2vec,128,16,50,1.5,0.5,10,8,16,20,222.66666666666666,0.9955290611028316,1.0,0.9977595220313666,6680.0,0.0,0.0,0.0,30.0,0,6680,0,30,0.5,3.296344 total sec (00h 00m 03s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,373883076608,2023_10_27_18_42_37_009122,16,1469.298083 total sec (00h 24m 29s),128,advanced-gcn-pipeline,71,gcn-pipeline,/root/phdtrack/mem2graph/data/4_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_only-max-entropy_-s_activate,node2vec,128,16,50,1.5,1.5,10,8,16,20,222.66666666666666,0.9955290611028316,1.0,0.9977595220313666,6680.0,0.0,0.0,0.0,30.0,0,6680,0,30,0.5,4.668643 total sec (00h 00m 04s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,373883076608,2023_10_27_18_42_37_001731,16,1497.354804 total sec (00h 24m 57s),128,advanced-gcn-pipeline,67,gcn-pipeline,/root/phdtrack/mem2graph/data/4_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-statistic-embedding_-e_only-max-entropy_-s_activate,node2vec,128,16,50,1.5,1.0,10,8,16,20,222.66666666666666,0.9955290611028316,1.0,0.9977595220313666,6680.0,0.0,0.0,0.0,30.0,0,6680,0,30,0.5,2.964399 total sec (00h 00m 02s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,372572758016,2023_10_27_19_08_01_400369,16,1484.145677 total sec (00h 24m 44s),128,advanced-gcn-pipeline,75,gcn-pipeline,/root/phdtrack/mem2graph/data/2_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,node2vec,128,16,50,0.5,0.5,10,8,16,20,145.1,0.9931553730321697,1.0,0.996565934065934,4353.0,0.0,0.0,0.0,30.0,0,4353,0,30,0.5,2.957293 total sec (00h 00m 02s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,288841850880,2023_10_27_19_33_33_020380,16,1462.6955 total sec (00h 24m 22s),128,advanced-gcn-pipeline,79,gcn-pipeline,/root/phdtrack/mem2graph/data/2_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,node2vec,128,16,50,0.5,1.0,10,8,16,20,145.1,0.9931553730321697,1.0,0.996565934065934,4353.0,0.0,0.0,0.0,30.0,0,4353,0,30,0.5,3.262506 total sec (00h 00m 03s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,288841850880,2023_10_27_19_33_33_044883,16,1451.44533 total sec (00h 24m 11s),128,advanced-gcn-pipeline,83,gcn-pipeline,/root/phdtrack/mem2graph/data/2_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,node2vec,128,16,50,0.5,1.5,10,8,16,20,145.1,0.9931553730321697,1.0,0.996565934065934,4353.0,0.0,0.0,0.0,30.0,0,4353,0,30,0.5,3.46203 total sec (00h 00m 03s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,286643855360,2023_10_27_19_58_40_078941,16,1390.532351 total sec (00h 23m 10s),128,advanced-gcn-pipeline,87,gcn-pipeline,/root/phdtrack/mem2graph/data/2_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,node2vec,128,16,50,1.0,0.5,10,8,16,20,145.1,0.9931553730321697,1.0,0.996565934065934,4353.0,0.0,0.0,0.0,30.0,0,4353,0,30,0.5,2.872007 total sec (00h 00m 02s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,257110102016,2023_10_27_20_22_30_133000,16,1362.876413 total sec (00h 22m 42s),128,advanced-gcn-pipeline,95,gcn-pipeline,/root/phdtrack/mem2graph/data/2_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,node2vec,128,16,50,1.0,1.5,10,8,16,20,145.1,0.9931553730321697,1.0,0.996565934065934,4353.0,0.0,0.0,0.0,30.0,0,4353,0,30,0.5,496.664757 total sec (00h 08m 16s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,257110102016,2023_10_27_20_22_30_125844,16,1379.692894 total sec (00h 22m 59s),128,advanced-gcn-pipeline,91,gcn-pipeline,/root/phdtrack/mem2graph/data/2_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,node2vec,128,16,50,1.0,1.0,10,8,16,20,145.1,0.9931553730321697,1.0,0.996565934065934,4353.0,0.0,0.0,0.0,30.0,0,4353,0,30,0.5,199.729903 total sec (00h 03m 19s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,293747683328,2023_10_27_21_03_48_564373,16,1428.072656 total sec (00h 23m 48s),128,advanced-gcn-pipeline,99,gcn-pipeline,/root/phdtrack/mem2graph/data/2_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,node2vec,128,16,50,1.5,0.5,10,8,16,20,145.1,0.9931553730321697,1.0,0.996565934065934,4353.0,0.0,0.0,0.0,30.0,0,4353,0,30,0.5,31.404917 total sec (00h 00m 31s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,304133545984,2023_10_27_21_29_34_031727,16,1335.206456 total sec (00h 22m 15s),128,advanced-gcn-pipeline,107,gcn-pipeline,/root/phdtrack/mem2graph/data/2_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,node2vec,128,16,50,1.5,1.5,10,8,16,20,145.1,0.9931553730321697,1.0,0.996565934065934,4353.0,0.0,0.0,0.0,30.0,0,4353,0,30,0.5,8.823114 total sec (00h 00m 08s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,304133545984,2023_10_27_21_29_34_031745,16,1339.690037 total sec (00h 22m 19s),128,advanced-gcn-pipeline,103,gcn-pipeline,/root/phdtrack/mem2graph/data/2_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_none_-s_none,node2vec,128,16,50,1.5,1.0,10,8,16,20,145.1,0.9931553730321697,1.0,0.996565934065934,4353.0,0.0,0.0,0.0,30.0,0,4353,0,30,0.5,5.079927 total sec (00h 00m 05s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,284055715840,2023_10_27_21_52_47_947989,16,1416.213261 total sec (00h 23m 36s),128,advanced-gcn-pipeline,111,gcn-pipeline,/root/phdtrack/mem2graph/data/5_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_only-max-entropy_-s_activate,node2vec,128,16,50,0.5,0.5,10,8,16,20,228.93333333333334,0.9956509133082053,1.0,0.9978207177103007,6868.0,0.0,0.0,0.0,30.0,0,6868,0,30,0.5,2.951982 total sec (00h 00m 02s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,259926544384,2023_10_27_22_17_21_001346,16,1262.946729 total sec (00h 21m 02s),128,advanced-gcn-pipeline,115,gcn-pipeline,/root/phdtrack/mem2graph/data/5_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_only-max-entropy_-s_activate,node2vec,128,16,50,0.5,1.0,10,8,16,20,228.93333333333334,0.9956509133082053,1.0,0.9978207177103007,6868.0,0.0,0.0,0.0,30.0,0,6868,0,30,0.5,4.157482 total sec (00h 00m 04s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,259926544384,2023_10_27_22_17_21_000912,16,1352.26638 total sec (00h 22m 32s),128,advanced-gcn-pipeline,119,gcn-pipeline,/root/phdtrack/mem2graph/data/5_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_only-max-entropy_-s_activate,node2vec,128,16,50,0.5,1.5,10,8,16,20,228.93333333333334,0.9956509133082053,1.0,0.9978207177103007,6868.0,0.0,0.0,0.0,30.0,0,6868,0,30,0.5,3.039001 total sec (00h 00m 03s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,264578641920,2023_10_27_22_40_45_040477,16,1370.152016 total sec (00h 22m 50s),128,advanced-gcn-pipeline,123,gcn-pipeline,/root/phdtrack/mem2graph/data/5_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_only-max-entropy_-s_activate,node2vec,128,16,50,1.0,0.5,10,8,16,20,228.93333333333334,0.9956509133082053,1.0,0.9978207177103007,6868.0,0.0,0.0,0.0,30.0,0,6868,0,30,0.5,2.828395 total sec (00h 00m 02s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,290257403904,2023_10_27_23_04_16_654638,16,1260.177206 total sec (00h 21m 00s),128,advanced-gcn-pipeline,127,gcn-pipeline,/root/phdtrack/mem2graph/data/5_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_only-max-entropy_-s_activate,node2vec,128,16,50,1.0,1.0,10,8,16,20,228.93333333333334,0.9956509133082053,1.0,0.9978207177103007,6868.0,0.0,0.0,0.0,30.0,0,6868,0,30,0.5,5.318155 total sec (00h 00m 05s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,290257403904,2023_10_27_23_04_16_652290,16,1355.139898 total sec (00h 22m 35s),128,advanced-gcn-pipeline,131,gcn-pipeline,/root/phdtrack/mem2graph/data/5_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_only-max-entropy_-s_activate,node2vec,128,16,50,1.0,1.5,10,8,16,20,228.93333333333334,0.9956509133082053,1.0,0.9978207177103007,6868.0,0.0,0.0,0.0,30.0,0,6868,0,30,0.5,3.632475 total sec (00h 00m 03s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,286490566656,2023_10_27_23_27_45_229726,16,1353.390968 total sec (00h 22m 33s),128,advanced-gcn-pipeline,135,gcn-pipeline,/root/phdtrack/mem2graph/data/5_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_only-max-entropy_-s_activate,node2vec,128,16,50,1.5,0.5,10,8,16,20,228.93333333333334,0.9956509133082053,1.0,0.9978207177103007,6868.0,0.0,0.0,0.0,30.0,0,6868,0,30,0.5,3.768768 total sec (00h 00m 03s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,263663927296,2023_10_27_23_50_57_920621,16,1263.061409 total sec (00h 21m 03s),128,advanced-gcn-pipeline,139,gcn-pipeline,/root/phdtrack/mem2graph/data/5_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_only-max-entropy_-s_activate,node2vec,128,16,50,1.5,1.0,10,8,16,20,228.93333333333334,0.9956509133082053,1.0,0.9978207177103007,6868.0,0.0,0.0,0.0,30.0,0,6868,0,30,0.5,4.140854 total sec (00h 00m 04s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,263663927296,2023_10_27_23_50_57_920599,16,1389.112682 total sec (00h 23m 09s),128,advanced-gcn-pipeline,143,gcn-pipeline,/root/phdtrack/mem2graph/data/5_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-start-bytes-embedding_-e_only-max-entropy_-s_activate,node2vec,128,16,50,1.5,1.5,10,8,16,20,228.93333333333334,0.9956509133082053,1.0,0.9978207177103007,6868.0,0.0,0.0,0.0,30.0,0,6868,0,30,0.5,2.545685 total sec (00h 00m 02s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,286954336256,2023_10_28_00_14_45_065413,16,1542.583593 total sec (00h 25m 42s),128,advanced-gcn-pipeline,147,gcn-pipeline,/root/phdtrack/mem2graph/data/0_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_none_-s_none,node2vec,128,16,50,0.5,0.5,10,8,16,20,240.03333333333333,0.9958511962384179,1.0,0.997921286031042,7201.0,0.0,0.0,0.0,30.0,0,7201,0,30,0.5,5.506581 total sec (00h 00m 05s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,289950535680,2023_10_28_00_41_16_575977,16,1430.096871 total sec (00h 23m 50s),128,advanced-gcn-pipeline,151,gcn-pipeline,/root/phdtrack/mem2graph/data/0_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_none_-s_none,node2vec,128,16,50,0.5,1.0,10,8,16,20,240.03333333333333,0.9958511962384179,1.0,0.997921286031042,7201.0,0.0,0.0,0.0,30.0,0,7201,0,30,0.5,3.887539 total sec (00h 00m 03s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,289950699520,2023_10_28_00_41_16_584926,16,1536.65216 total sec (00h 25m 36s),128,advanced-gcn-pipeline,155,gcn-pipeline,/root/phdtrack/mem2graph/data/0_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_none_-s_none,node2vec,128,16,50,0.5,1.5,10,8,16,20,240.03333333333333,0.9958511962384179,1.0,0.997921286031042,7201.0,0.0,0.0,0.0,30.0,0,7201,0,30,0.5,4.48648 total sec (00h 00m 04s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,286849916928,2023_10_28_01_07_50_446312,16,1544.653901 total sec (00h 25m 44s),128,advanced-gcn-pipeline,159,gcn-pipeline,/root/phdtrack/mem2graph/data/0_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_none_-s_none,node2vec,128,16,50,1.0,0.5,10,8,16,20,240.03333333333333,0.9958511962384179,1.0,0.997921286031042,7201.0,0.0,0.0,0.0,30.0,0,7201,0,30,0.5,2.944154 total sec (00h 00m 02s)
Linux,rascoussie,5.4.0-165-generic,#182-Ubuntu SMP Mon Oct 2 19:43:28 UTC 2023,x86_64,x86_64,40,80,540661145600,262498181120,2023_10_28_01_34_45_050890,16,1426.102824 total sec (00h 23m 46s),128,advanced-gcn-pipeline,163,gcn-pipeline,/root/phdtrack/mem2graph/data/0_graph_with_embedding_comments_-v_-a_chunk-header-node_-c_chunk-semantic-embedding_-e_none_-s_none,node2vec,128,16,50,1.0,1.0,10,8,16,20,318.96666666666664,0.9968746744452547,1.0,0.9984348914858097,9569.0,0.0,0.0,0.0,30.0,0,9569,0,30,0.5,3.445187 total sec (00h 00m 03s)
